reference,date,repository,filename,score,value,comment_cleaned,sentiment
r4.10,2011-09-29,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/RuleChain.java,0.0,0,,0
r4.11,2012-11-13,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/RuleChain.java,0.0,0,,0
r4.12,2014-12-04,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/RuleChain.java,0.0,0,,0
master,2018-02-21,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/RuleChain.java,2.0,1,The RuleChain rule allows ordering TestRules You create code RuleChain link outerRule TestRule subsequent calls link around TestRule public class UseRuleChain Rule public RuleChain chain= RuleChain outerRule new LoggingRule outer rule around new LoggingRule middle rule around new LoggingRule inner rule Test example assertTrue true writes log starting outer rule starting middle rule starting inner rule finished inner rule finished middle rule finished outer rule code RuleChain cannot used define order existing rules For example snippet LoggingRule code middle would executed outside well inside code RuleChain Rule public LoggingRule middle = new LoggingRule middle rule Rule public RuleChain chain = RuleChain outerRule new LoggingRule outer rule around middle around new LoggingRule inner rule since 410 The RuleChain rule allows ordering of TestRules You create a code RuleChain with link outerRule TestRule and subsequent call of link around TestRule public class UseRuleChain Rule public RuleChain chain= RuleChain outerRule new LoggingRule outer rule around new LoggingRule middle rule around new LoggingRule inner rule Test example assertTrue true writes the log starting outer rule starting middle rule starting inner rule finished inner rule finished middle rule finished outer rule code RuleChain cannot be used to define the order of existing rule For example in the below snippet the LoggingRule code middle would be executed outside a well a inside the code RuleChain Rule public LoggingRule middle = new LoggingRule middle rule Rule public RuleChain chain = RuleChain outerRule new LoggingRule outer rule around middle around new LoggingRule inner rule since 410,0
r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/Stopwatch.java,0.0,0,,0
r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/Stopwatch.java,0.0,0,,0
r4.7,2009-07-28,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/Stopwatch.java,0.0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/Stopwatch.java,0.0,0,,0
r4.9,2011-08-22,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/Stopwatch.java,0.0,0,,0
r4.10,2011-09-29,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/Stopwatch.java,0.0,0,,0
r4.11,2012-11-13,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/Stopwatch.java,0.0,0,,0
r4.12,2014-12-04,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/Stopwatch.java,2.5,1,The Stopwatch Rule notifies one protected methods time spent test Override get time nanoseconds For example class keep logging time spent passed failed skipped finished test public static class StopwatchTest private static final Logger logger = LoggergetLogger &ampquot&ampquot private static void logInfo Description description String status long nanos String testName = descriptiongetMethodName loggerinfo Stringformat &ampquotTest spent microseconds&ampquot testName status TimeUnitNANOSECONDStoMicros nanos Rule public Stopwatch stopwatch = new Stopwatch Override protected void succeeded long nanos Description description logInfo description &ampquotsucceeded&ampquot nanos Override protected void failed long nanos Throwable e Description description logInfo description &ampquotfailed&ampquot nanos Override protected void skipped long nanos AssumptionViolatedException e Description description logInfo description &ampquotskipped&ampquot nanos Override protected void finished long nanos Description description logInfo description &ampquotfinished&ampquot nanos Test succeeds Test fails fail Test skips assumeTrue false An example assert runtime Test performanceTest throws InterruptedException long delta = 30 Threadsleep 300L assertEquals 300d stopwatchruntime MILLISECONDS delta Threadsleep 500L assertEquals 800d stopwatchruntime MILLISECONDS delta author tibor17 since 412 The Stopwatch Rule notifies one of it own protected method of the time spent by a test Override them to get the time in nanosecond For example this class will keep logging the time spent by each passed failed skipped and finished test public static class StopwatchTest private static final Logger logger = LoggergetLogger &ampquot&ampquot private static void logInfo Description description String status long nanos String testName = descriptiongetMethodName loggerinfo Stringformat &ampquotTest s s spent d microseconds&ampquot testName status TimeUnitNANOSECONDStoMicros nanos Rule public Stopwatch stopwatch = new Stopwatch Override protected void succeeded long nanos Description description logInfo description &ampquotsucceeded&ampquot nanos Override protected void failed long nanos Throwable e Description description logInfo description &ampquotfailed&ampquot nanos Override protected void skipped long nanos AssumptionViolatedException e Description description logInfo description &ampquotskipped&ampquot nanos Override protected void finished long nanos Description description logInfo description &ampquotfinished&ampquot nanos Test succeeds Test fails fail Test skip assumeTrue false An example to assert runtime Test performanceTest throw InterruptedException long delta = 30 Threadsleep 300L assertEquals 300d stopwatchruntime MILLISECONDS delta Threadsleep 500L assertEquals 800d stopwatchruntime MILLISECONDS delta author tibor17 since 412,0
master,2018-02-21,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/Stopwatch.java,2.5,1,The Stopwatch Rule notifies one protected methods time spent test Override get time nanoseconds For example class keep logging time spent passed failed skipped finished test public static class StopwatchTest private static final Logger logger = LoggergetLogger &ampquot&ampquot private static void logInfo Description description String status long nanos String testName = descriptiongetMethodName loggerinfo Stringformat &ampquotTest spent microseconds&ampquot testName status TimeUnitNANOSECONDStoMicros nanos Rule public Stopwatch stopwatch = new Stopwatch Override protected void succeeded long nanos Description description logInfo description &ampquotsucceeded&ampquot nanos Override protected void failed long nanos Throwable e Description description logInfo description &ampquotfailed&ampquot nanos Override protected void skipped long nanos AssumptionViolatedException e Description description logInfo description &ampquotskipped&ampquot nanos Override protected void finished long nanos Description description logInfo description &ampquotfinished&ampquot nanos Test succeeds Test fails fail Test skips assumeTrue false An example assert runtime Test performanceTest throws InterruptedException long delta = 30 Threadsleep 300L assertEquals 300d stopwatchruntime MILLISECONDS delta Threadsleep 500L assertEquals 800d stopwatchruntime MILLISECONDS delta author tibor17 since 412 The Stopwatch Rule notifies one of it own protected method of the time spent by a test Override them to get the time in nanosecond For example this class will keep logging the time spent by each passed failed skipped and finished test public static class StopwatchTest private static final Logger logger = LoggergetLogger &ampquot&ampquot private static void logInfo Description description String status long nanos String testName = descriptiongetMethodName loggerinfo Stringformat &ampquotTest s s spent d microseconds&ampquot testName status TimeUnitNANOSECONDStoMicros nanos Rule public Stopwatch stopwatch = new Stopwatch Override protected void succeeded long nanos Description description logInfo description &ampquotsucceeded&ampquot nanos Override protected void failed long nanos Throwable e Description description logInfo description &ampquotfailed&ampquot nanos Override protected void skipped long nanos AssumptionViolatedException e Description description logInfo description &ampquotskipped&ampquot nanos Override protected void finished long nanos Description description logInfo description &ampquotfinished&ampquot nanos Test succeeds Test fails fail Test skip assumeTrue false An example to assert runtime Test performanceTest throw InterruptedException long delta = 30 Threadsleep 300L assertEquals 300d stopwatchruntime MILLISECONDS delta Threadsleep 500L assertEquals 800d stopwatchruntime MILLISECONDS delta author tibor17 since 412,0
r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TemporaryFolder.java,0.0,0,,0
r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TemporaryFolder.java,0.0,0,,0
r4.7,2009-07-28,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TemporaryFolder.java,2.5,1,The TemporaryFolder Rule allows creation files folders guaranteed deleted test method finishes whether passes fails public static class HasTempFolder Rule public TemporaryFolder folder= new TemporaryFolder Test testUsingTempFolder throws IOException File createdFile= foldernewFile &ampquotmyfiletxt&ampquot File createdFolder= foldernewFolder &ampquotsubfolder&ampquot The TemporaryFolder Rule allows creation of file and folder that are guaranteed to be deleted when the test method finish whether it pass or fails public static class HasTempFolder Rule public TemporaryFolder folder= new TemporaryFolder Test testUsingTempFolder throw IOException File createdFile= foldernewFile &ampquotmyfiletxt&ampquot File createdFolder= foldernewFolder &ampquotsubfolder&ampquot,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TemporaryFolder.java,2.5,1,The TemporaryFolder Rule allows creation files folders guaranteed deleted test method finishes whether passes fails public static class HasTempFolder Rule public TemporaryFolder folder= new TemporaryFolder Test testUsingTempFolder throws IOException File createdFile= foldernewFile &ampquotmyfiletxt&ampquot File createdFolder= foldernewFolder &ampquotsubfolder&ampquot The TemporaryFolder Rule allows creation of file and folder that are guaranteed to be deleted when the test method finish whether it pass or fails public static class HasTempFolder Rule public TemporaryFolder folder= new TemporaryFolder Test testUsingTempFolder throw IOException File createdFile= foldernewFile &ampquotmyfiletxt&ampquot File createdFolder= foldernewFolder &ampquotsubfolder&ampquot,0
r4.9,2011-08-22,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TemporaryFolder.java,4.0,1,Delete files folders temporary folder Usually called directly since automatically applied link Rule Delete all file and folder under the temporary folder Usually not called directly since it is automatically applied by the link Rule,0
r4.10,2011-09-29,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TemporaryFolder.java,4.0,1,Returns new fresh folder random name temporary folder Returns a new fresh folder with a random name under the temporary folder,0
r4.11,2012-11-13,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TemporaryFolder.java,5.0,1,The TemporaryFolder Rule allows creation files folders guaranteed deleted test method finishes whether passes fails public static class HasTempFolder Rule public TemporaryFolder folder= new TemporaryFolder Test testUsingTempFolder throws IOException File createdFile= foldernewFile &ampquotmyfiletxt&ampquot File createdFolder= foldernewFolder &ampquotsubfolder&ampquot The TemporaryFolder Rule allows creation of file and folder that are guaranteed to be deleted when the test method finish whether it pass or fails public static class HasTempFolder Rule public TemporaryFolder folder= new TemporaryFolder Test testUsingTempFolder throw IOException File createdFile= foldernewFile &ampquotmyfiletxt&ampquot File createdFolder= foldernewFolder &ampquotsubfolder&ampquot,0
r4.12,2014-12-04,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TemporaryFolder.java,7.5,1,The TemporaryFolder Rule allows creation files folders deleted test method finishes whether passes fails Whether deletion successful checked rule No exception thrown case deletion fails Example usage public static class HasTempFolder Rule public TemporaryFolder folder= new TemporaryFolder Test testUsingTempFolder throws IOException File createdFile= foldernewFile &ampquotmyfiletxt&ampquot File createdFolder= foldernewFolder &ampquotsubfolder&ampquot since 47 The TemporaryFolder Rule allows creation of file and folder that should be deleted when the test method finish whether it pass or fails Whether the deletion is successful or not is not checked by this rule No exception will be thrown in case the deletion fails Example of usage public static class HasTempFolder Rule public TemporaryFolder folder= new TemporaryFolder Test testUsingTempFolder throw IOException File createdFile= foldernewFile &ampquotmyfiletxt&ampquot File createdFolder= foldernewFolder &ampquotsubfolder&ampquot since 47,0
master,2018-02-21,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TemporaryFolder.java,12.5,1,The TemporaryFolder Rule allows creation files folders deleted test method finishes whether passes fails By default exception thrown case deletion fails Example usage public static class HasTempFolder Rule public TemporaryFolder folder= new TemporaryFolder Test testUsingTempFolder throws IOException File createdFile= foldernewFile &ampquotmyfiletxt&ampquot File createdFolder= foldernewFolder &ampquotsubfolder&ampquot TemporaryFolder rule supports assured deletion mode fail test case deletion fails link AssertionError Creating TemporaryFolder assured deletion Rule public TemporaryFolder folder= TemporaryFolderbuilder assureDeletion build since 47 The TemporaryFolder Rule allows creation of file and folder that should be deleted when the test method finish whether it pass or fails By default no exception will be thrown in case the deletion fails Example of usage public static class HasTempFolder Rule public TemporaryFolder folder= new TemporaryFolder Test testUsingTempFolder throw IOException File createdFile= foldernewFile &ampquotmyfiletxt&ampquot File createdFolder= foldernewFolder &ampquotsubfolder&ampquot TemporaryFolder rule support assured deletion mode which will fail the test in case deletion fails with link AssertionError Creating TemporaryFolder with assured deletion Rule public TemporaryFolder folder= TemporaryFolderbuilder assureDeletion build since 47,0
r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestRule.java,0.0,0,,0
r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestRule.java,0.0,0,,0
r4.7,2009-07-28,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestRule.java,0.0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestRule.java,0.0,0,,0
r4.9,2011-08-22,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestRule.java,19.5,1,TestRule alteration test method set test methods run reported link TestRule may add additional checks cause test would otherwise fail pass may perform necessary setup cleanup tests may observe test execution report elsewhere link TestRule everything could done previously methods annotated link orgjunitBefore link orgjunitAfter link orgjunitBeforeClass link orgjunitAfterClass powerful easily shared projects classes The default JUnit test runners suites individual test cases recognize link TestRule introduced two different ways link orgjunitRule annotates methodlevel link TestRule link orgjunitClassRule annotates classlevel link TestRule See Javadoc annotations information Multiple link TestRule applied test suite execution The link Statement executes method suite passed annotated link orgjunitRule turn may return substitute modified link Statement passed next link orgjunitRule For examples useful see provided TestRules write <ul> link ErrorCollector collect multiple errors one test method link ExpectedException make flexible assertions thrown exceptions link ExternalResource start stop server example link TemporaryFolder create fresh files delete test link TestName remember test name use method link TestWatcher add logic events method execution link Timeout cause test fail set time link Verifier fail test object state ends incorrect <ul> TestRule is an alteration in how a test method or set of test method is run and reported link TestRule may add additional check that cause a test that would otherwise fail to pas or it may perform necessary setup or cleanup for test or it may observe test execution to report it elsewhere link TestRule s can do everything that could be done previously with method annotated with link orgjunitBefore link orgjunitAfter link orgjunitBeforeClass or link orgjunitAfterClass but they are more powerful and more easily shared between project and class The default JUnit test runner for suite and individual test case recognize link TestRule s introduced in two different way link orgjunitRule annotates methodlevel link TestRule s and link orgjunitClassRule annotates classlevel link TestRule s See Javadoc for those annotation for more information Multiple link TestRule s can be applied to a test or suite execution The link Statement that executes the method or suite is passed to each annotated link orgjunitRule in turn and each may return a substitute or modified link Statement which is passed to the next link orgjunitRule if any For example of how this can be useful see these provided TestRules or write your own <ul> link ErrorCollector collect multiple error in one test method link ExpectedException make flexible assertion about thrown exception link ExternalResource start and stop a server for example link TemporaryFolder create fresh file and delete after test link TestName remember the test name for use during the method link TestWatcher add logic at event during method execution link Timeout cause test to fail after a set time link Verifier fail test if object state end up incorrect <ul>,1
r4.10,2011-09-29,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestRule.java,19.5,1,TestRule alteration test method set test methods run reported link TestRule may add additional checks cause test would otherwise fail pass may perform necessary setup cleanup tests may observe test execution report elsewhere link TestRule everything could done previously methods annotated link orgjunitBefore link orgjunitAfter link orgjunitBeforeClass link orgjunitAfterClass powerful easily shared projects classes The default JUnit test runners suites individual test cases recognize link TestRule introduced two different ways link orgjunitRule annotates methodlevel link TestRule link orgjunitClassRule annotates classlevel link TestRule See Javadoc annotations information Multiple link TestRule applied test suite execution The link Statement executes method suite passed annotated link orgjunitRule turn may return substitute modified link Statement passed next link orgjunitRule For examples useful see provided TestRules write <ul> link ErrorCollector collect multiple errors one test method link ExpectedException make flexible assertions thrown exceptions link ExternalResource start stop server example link TemporaryFolder create fresh files delete test link TestName remember test name use method link TestWatcher add logic events method execution link Timeout cause test fail set time link Verifier fail test object state ends incorrect <ul> TestRule is an alteration in how a test method or set of test method is run and reported link TestRule may add additional check that cause a test that would otherwise fail to pas or it may perform necessary setup or cleanup for test or it may observe test execution to report it elsewhere link TestRule s can do everything that could be done previously with method annotated with link orgjunitBefore link orgjunitAfter link orgjunitBeforeClass or link orgjunitAfterClass but they are more powerful and more easily shared between project and class The default JUnit test runner for suite and individual test case recognize link TestRule s introduced in two different way link orgjunitRule annotates methodlevel link TestRule s and link orgjunitClassRule annotates classlevel link TestRule s See Javadoc for those annotation for more information Multiple link TestRule s can be applied to a test or suite execution The link Statement that executes the method or suite is passed to each annotated link orgjunitRule in turn and each may return a substitute or modified link Statement which is passed to the next link orgjunitRule if any For example of how this can be useful see these provided TestRules or write your own <ul> link ErrorCollector collect multiple error in one test method link ExpectedException make flexible assertion about thrown exception link ExternalResource start and stop a server for example link TemporaryFolder create fresh file and delete after test link TestName remember the test name for use during the method link TestWatcher add logic at event during method execution link Timeout cause test to fail after a set time link Verifier fail test if object state end up incorrect <ul>,1
r4.11,2012-11-13,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestRule.java,39.0,1,TestRule alteration test method set test methods run reported link TestRule may add additional checks cause test would otherwise fail pass may perform necessary setup cleanup tests may observe test execution report elsewhere link TestRule everything could done previously methods annotated link orgjunitBefore link orgjunitAfter link orgjunitBeforeClass link orgjunitAfterClass powerful easily shared projects classes The default JUnit test runners suites individual test cases recognize link TestRule introduced two different ways link orgjunitRule annotates methodlevel link TestRule link orgjunitClassRule annotates classlevel link TestRule See Javadoc annotations information Multiple link TestRule applied test suite execution The link Statement executes method suite passed annotated link orgjunitRule turn may return substitute modified link Statement passed next link orgjunitRule For examples useful see provided TestRules write <ul> link ErrorCollector collect multiple errors one test method link ExpectedException make flexible assertions thrown exceptions link ExternalResource start stop server example link TemporaryFolder create fresh files delete test link TestName remember test name use method link TestWatcher add logic events method execution link Timeout cause test fail set time link Verifier fail test object state ends incorrect <ul> TestRule is an alteration in how a test method or set of test method is run and reported link TestRule may add additional check that cause a test that would otherwise fail to pas or it may perform necessary setup or cleanup for test or it may observe test execution to report it elsewhere link TestRule s can do everything that could be done previously with method annotated with link orgjunitBefore link orgjunitAfter link orgjunitBeforeClass or link orgjunitAfterClass but they are more powerful and more easily shared between project and class The default JUnit test runner for suite and individual test case recognize link TestRule s introduced in two different way link orgjunitRule annotates methodlevel link TestRule s and link orgjunitClassRule annotates classlevel link TestRule s See Javadoc for those annotation for more information Multiple link TestRule s can be applied to a test or suite execution The link Statement that executes the method or suite is passed to each annotated link orgjunitRule in turn and each may return a substitute or modified link Statement which is passed to the next link orgjunitRule if any For example of how this can be useful see these provided TestRules or write your own <ul> link ErrorCollector collect multiple error in one test method link ExpectedException make flexible assertion about thrown exception link ExternalResource start and stop a server for example link TemporaryFolder create fresh file and delete after test link TestName remember the test name for use during the method link TestWatcher add logic at event during method execution link Timeout cause test to fail after a set time link Verifier fail test if object state end up incorrect <ul>,1
r4.12,2014-12-04,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestRule.java,19.5,1,TestRule alteration test method set test methods run reported link TestRule may add additional checks cause test would otherwise fail pass may perform necessary setup cleanup tests may observe test execution report elsewhere link TestRule everything could done previously methods annotated link orgjunitBefore link orgjunitAfter link orgjunitBeforeClass link orgjunitAfterClass powerful easily shared projects classes The default JUnit test runners suites individual test cases recognize link TestRule introduced two different ways link orgjunitRule annotates methodlevel link TestRule link orgjunitClassRule annotates classlevel link TestRule See Javadoc annotations information Multiple link TestRule applied test suite execution The link Statement executes method suite passed annotated link orgjunitRule turn may return substitute modified link Statement passed next link orgjunitRule For examples useful see provided TestRules write <ul> link ErrorCollector collect multiple errors one test method link ExpectedException make flexible assertions thrown exceptions link ExternalResource start stop server example link TemporaryFolder create fresh files delete test link TestName remember test name use method link TestWatcher add logic events method execution link Timeout cause test fail set time link Verifier fail test object state ends incorrect <ul> since 49 TestRule is an alteration in how a test method or set of test method is run and reported link TestRule may add additional check that cause a test that would otherwise fail to pas or it may perform necessary setup or cleanup for test or it may observe test execution to report it elsewhere link TestRule s can do everything that could be done previously with method annotated with link orgjunitBefore link orgjunitAfter link orgjunitBeforeClass or link orgjunitAfterClass but they are more powerful and more easily shared between project and class The default JUnit test runner for suite and individual test case recognize link TestRule s introduced in two different way link orgjunitRule annotates methodlevel link TestRule s and link orgjunitClassRule annotates classlevel link TestRule s See Javadoc for those annotation for more information Multiple link TestRule s can be applied to a test or suite execution The link Statement that executes the method or suite is passed to each annotated link orgjunitRule in turn and each may return a substitute or modified link Statement which is passed to the next link orgjunitRule if any For example of how this can be useful see these provided TestRules or write your own <ul> link ErrorCollector collect multiple error in one test method link ExpectedException make flexible assertion about thrown exception link ExternalResource start and stop a server for example link TemporaryFolder create fresh file and delete after test link TestName remember the test name for use during the method link TestWatcher add logic at event during method execution link Timeout cause test to fail after a set time link Verifier fail test if object state end up incorrect <ul> since 49,1
master,2018-02-21,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestRule.java,19.5,1,TestRule alteration test method set test methods run reported link TestRule may add additional checks cause test would otherwise fail pass may perform necessary setup cleanup tests may observe test execution report elsewhere link TestRule everything could done previously methods annotated link orgjunitBefore link orgjunitAfter link orgjunitBeforeClass link orgjunitAfterClass powerful easily shared projects classes The default JUnit test runners suites individual test cases recognize link TestRule introduced two different ways link orgjunitRule annotates methodlevel link TestRule link orgjunitClassRule annotates classlevel link TestRule See Javadoc annotations information Multiple link TestRule applied test suite execution The link Statement executes method suite passed annotated link orgjunitRule turn may return substitute modified link Statement passed next link orgjunitRule For examples useful see provided TestRules write <ul> link ErrorCollector collect multiple errors one test method link ExpectedException make flexible assertions thrown exceptions link ExternalResource start stop server example link TemporaryFolder create fresh files delete test link TestName remember test name use method link TestWatcher add logic events method execution link Timeout cause test fail set time link Verifier fail test object state ends incorrect <ul> since 49 TestRule is an alteration in how a test method or set of test method is run and reported link TestRule may add additional check that cause a test that would otherwise fail to pas or it may perform necessary setup or cleanup for test or it may observe test execution to report it elsewhere link TestRule s can do everything that could be done previously with method annotated with link orgjunitBefore link orgjunitAfter link orgjunitBeforeClass or link orgjunitAfterClass but they are more powerful and more easily shared between project and class The default JUnit test runner for suite and individual test case recognize link TestRule s introduced in two different way link orgjunitRule annotates methodlevel link TestRule s and link orgjunitClassRule annotates classlevel link TestRule s See Javadoc for those annotation for more information Multiple link TestRule s can be applied to a test or suite execution The link Statement that executes the method or suite is passed to each annotated link orgjunitRule in turn and each may return a substitute or modified link Statement which is passed to the next link orgjunitRule if any For example of how this can be useful see these provided TestRules or write your own <ul> link ErrorCollector collect multiple error in one test method link ExpectedException make flexible assertion about thrown exception link ExternalResource start and stop a server for example link TemporaryFolder create fresh file and delete after test link TestName remember the test name for use during the method link TestWatcher add logic at event during method execution link Timeout cause test to fail after a set time link Verifier fail test if object state end up incorrect <ul> since 49,1
r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatcher.java,0.0,0,,0
r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatcher.java,0.0,0,,0
r4.7,2009-07-28,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatcher.java,0.0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatcher.java,0.0,0,,0
r4.9,2011-08-22,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatcher.java,3.75,1,TestWatcher base class Rules take note testing action without modifying For example class keep log passing failing test public static class WatchmanTest private static String watchedLog Rule public MethodRule watchman= new TestWatcher Override protected void failed Description watchedLog+= + &ampquotn&ampquot Override protected void succeeded Description watchedLog+= + &ampquot &ampquot + &ampquotsuccess!n&ampquot Test fails fail Test succeeds TestWatcher is a base class for Rules that take note of the testing action without modifying it For example this class will keep a log of each passing and failing test public static class WatchmanTest private static String watchedLog Rule public MethodRule watchman= new TestWatcher Override protected void failed Description d watchedLog+= d + &ampquotn&ampquot Override protected void succeeded Description d watchedLog+= d + &ampquot &ampquot + &ampquotsuccess!n&ampquot Test fails fail Test succeeds,0
r4.10,2011-09-29,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatcher.java,2.5,1,Invoked test fails param e param description Invoked when a test fails param e param description,0
r4.11,2012-11-13,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatcher.java,7.5,1,TestWatcher base class Rules take note testing action without modifying For example class keep log passing failing test public static class WatchmanTest private static String watchedLog Rule public MethodRule watchman= new TestWatcher Override protected void failed Description watchedLog+= + &ampquotn&ampquot Override protected void succeeded Description watchedLog+= + &ampquot &ampquot + &ampquotsuccess!n&ampquot Test fails fail Test succeeds TestWatcher is a base class for Rules that take note of the testing action without modifying it For example this class will keep a log of each passing and failing test public static class WatchmanTest private static String watchedLog Rule public MethodRule watchman= new TestWatcher Override protected void failed Description d watchedLog+= d + &ampquotn&ampquot Override protected void succeeded Description d watchedLog+= d + &ampquot &ampquot + &ampquotsuccess!n&ampquot Test fails fail Test succeeds,0
r4.12,2014-12-04,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatcher.java,3.75,1,TestWatcher base class Rules take note testing action without modifying For example class keep log passing failing test public static class WatchmanTest private static String watchedLog Rule public TestWatcher watchman= new TestWatcher Override protected void failed Throwable e Description description watchedLog+= description + &ampquotn&ampquot Override protected void succeeded Description description watchedLog+= description + &ampquot &ampquot + &ampquotsuccess!n&ampquot Test fails fail Test succeeds since 49 TestWatcher is a base class for Rules that take note of the testing action without modifying it For example this class will keep a log of each passing and failing test public static class WatchmanTest private static String watchedLog Rule public TestWatcher watchman= new TestWatcher Override protected void failed Throwable e Description description watchedLog+= description + &ampquotn&ampquot Override protected void succeeded Description description watchedLog+= description + &ampquot &ampquot + &ampquotsuccess!n&ampquot Test fails fail Test succeeds since 49,0
master,2018-02-21,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatcher.java,3.75,1,TestWatcher base class Rules take note testing action without modifying For example class keep log passing failing test public static class WatchmanTest private static String watchedLog Rule public TestWatcher watchman= new TestWatcher Override protected void failed Throwable e Description description watchedLog+= description + &ampquotn&ampquot Override protected void succeeded Description description watchedLog+= description + &ampquot &ampquot + &ampquotsuccess!n&ampquot Test fails fail Test succeeds since 49 TestWatcher is a base class for Rules that take note of the testing action without modifying it For example this class will keep a log of each passing and failing test public static class WatchmanTest private static String watchedLog Rule public TestWatcher watchman= new TestWatcher Override protected void failed Throwable e Description description watchedLog+= description + &ampquotn&ampquot Override protected void succeeded Description description watchedLog+= description + &ampquot &ampquot + &ampquotsuccess!n&ampquot Test fails fail Test succeeds since 49,0
r3.8.2,2004-12-28,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatchman.java,0.0,0,,0
r4.6,2009-04-14,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatchman.java,0.0,0,,0
r4.7,2009-07-28,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatchman.java,2.5,1,Invoked test method fails param e param method Invoked when a test method fails param e param method,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatchman.java,2.5,1,Invoked test method fails param e param method Invoked when a test method fails param e param method,0
r4.9,2011-08-22,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatchman.java,10.75,1,TestWatchman base class Rules take note testing action without modifying For example class keep log passing failing test public static class WatchmanTest private static String watchedLog Rule public MethodRule watchman= new TestWatchman Override failed Throwable e FrameworkMethod method watchedLog+= methodgetName + &ampquot &ampquot + egetClass getSimpleName + &ampquotn&ampquot Override succeeded FrameworkMethod method watchedLog+= methodgetName + &ampquot &ampquot + &ampquotsuccess!n&ampquot Test fails fail Test succeeds deprecated link MethodRule deprecated Use link TestWatcher implements link TestRule instead TestWatchman is a base class for Rules that take note of the testing action without modifying it For example this class will keep a log of each passing and failing test public static class WatchmanTest private static String watchedLog Rule public MethodRule watchman= new TestWatchman Override failed Throwable e FrameworkMethod method watchedLog+= methodgetName + &ampquot &ampquot + egetClass getSimpleName + &ampquotn&ampquot Override succeeded FrameworkMethod method watchedLog+= methodgetName + &ampquot &ampquot + &ampquotsuccess!n&ampquot Test fails fail Test succeeds deprecated link MethodRule is deprecated Use link TestWatcher implement link TestRule instead,0
